row ID;row m/z;row retention time;AF_G_X6_C8;AF_G_187_C8;AF_G_193_C8;AF_G_X5_C8;AF_G_191_C8;AF_G_070_C8;AF_G_X3_C8;AF_G_X4_C8;AF_G_178_C8;AM_G_155_C8;AM_G_194_C8;AM_G_175_C8;AM_G_165_C8;AM_G_180_C8;AM_G_189_C8;AM_G_163_C8;AM_G_167_C8;AM_G_181_C8;HM_G_150_C8;HM_G_169_C8;HM_G_162_C8;HM_G_112_C8;HM_G_X1_C8;HM_G_158_C8;HM_G_159_C8;HM_G_172_C8;HM_G_005_C8;HF_G_195_C8;HF_G_196_C8;HF_G_182_C8;HF_G_201_C8;HF_G_184_C8;HF_G_100_C8;HF_G_170_C8;HF_G_X2_C8;HF_G_082_C8;1_C8;2_C8
1;49;4,28;1,45E+07;2,69E+07;1,92E+07;8800895,218;1,27E+07;7639325,92;1,26E+07;5301605,078;7197879,581;6103460,995;1,64E+07;6423754,923;9452537,822;6010048,898;8059961,022;1,51E+07;1,64E+07;9084748,619;1,97E+07;0,00E+00;2,24E+07;1,29E+07;1,43E+07;4,21E+07;2,09E+07;4,75E+07;1,89E+07;0;0,00E+00;3,23E+07;3,20E+07;2,92E+07;2,60E+07;1,36E+07;4,62E+07;2,69E+07;1,32E+07;1,45E+07
2;43,1;4,65;3,28E+08;3,14E+08;2,15E+08;2,73E+08;2,78E+08;2,17E+08;1,31E+09;2,77E+08;1,64E+08;2,59E+08;3,55E+08;2,32E+08;2,21E+08;7,85E+07;1,45E+08;1,79E+08;1,47E+08;1,97E+08;3,04E+09;0,00E+00;3,16E+08;1,98E+08;3,02E+08;3,40E+09;1,70E+09;8,63E+08;5,36E+08;0;0,00E+00;3,98E+08;3,91E+08;4,67E+08;4,96E+08;1,70E+08;5,75E+09;1,56E+08;2,80E+08;3,05E+08
3;43,1;4,76;7,29E+08;2,96E+09;2,87E+09;2,62E+09;2,95E+09;2,13E+08;2,82E+09;3,12E+08;1,85E+09;2,65E+09;3,04E+09;1,56E+09;2,59E+09;1,56E+09;1,18E+09;2,67E+09;2,88E+09;2,36E+09;3,46E+09;0,00E+00;3,44E+09;1,96E+08;1,31E+09;3,82E+09;3,52E+09;5,10E+09;3,59E+09;3228503,923;0,00E+00;3,70E+09;9,65E+07;2,28E+09;1,53E+09;3,58E+09;1,65E+09;1,33E+09;2,83E+09;3,12E+08
4;44,1;13,24;3914091,773;0,00E+00;0,00E+00;0;4050951,683;0;0,00E+00;3944432,147;0,00E+00;3166353,269;0,00E+00;3197098,192;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;5084741,711;5204163,571
5;43,1;14,1;4907371,474;4827857,818;5155160,691;3430980,834;7085061,738;5823394,003;4991763,949;3293757,453;7079714,625;2830964,314;5640878,484;4555419,492;4372989,759;7470372,548;4183766,478;4751700,257;7309874,129;3481530,583;1,18E+07;4519279,717;1,19E+07;1,43E+07;4953929,253;1,97E+07;1,57E+07;8,71E+07;2,19E+07;46353,37951;3183045,695;1,16E+07;1,71E+07;3,14E+07;8361885,678;2,11E+07;4,46E+07;3,41E+07;6349577,327;8952339,466
6;44,1;18,65;2880767,545;3782243,481;3191503,964;2560812,595;0,00E+00;0;0,00E+00;2509908,538;0,00E+00;2327301,087;0,00E+00;2332419,806;0,00E+00;0,00E+00;2703338,763;3422977,376;0,00E+00;2364133,356;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;1674193,339;0,00E+00;0;3507384,649;0,00E+00;0,00E+00;2397571,401;0,00E+00;0,00E+00;474678,1562;1830646,9;0,00E+00;0,00E+00
8;58,1;4,08;247164,7654;2,06E+07;104542,0626;232892,084;736856,1326;7335087,428;43671,67032;397614,286;541973,0855;294950,0524;1,10E+07;125859,0322;101673,4389;410243,5597;231432,97;3,86E+07;6899101,879;1224884,891;409973,0093;0,00E+00;115999,5762;166122,7146;108108,0195;2,82E+07;634838,3634;4,49E+07;357939,3914;0;0,00E+00;4,36E+07;8207889,79;2,53E+07;283396,6779;4488516,899;734275,8143;791175,4256;3307,537431;4728,864686
9;49;8,03;2059728,996;2363066,716;2812569,261;1651412,596;2000501,131;1799067,426;2248501,86;1154937,575;1717399,065;1338147,63;1904189,342;1527273,86;1534399,359;1847432,086;2179879,507;2084100,874;2875769,213;1374939,483;2712452,375;3599215,739;2152063,025;2964413,873;854474,3053;6226146,285;3783405,749;1,04E+07;3993683,97;1720249,367;3770171,475;3127812,571;3289933,476;7993945,91;2925828,788;4402889,952;5996411,034;4674065,614;1300485,862;3061086,129
11;49;4,28;1,42E+07;2,59E+07;1,88E+07;8840803,314;1,26E+07;9467217,921;1,25E+07;5297495,958;7062681,043;6103460,995;1,63E+07;6375912,721;9129286,922;3923865,886;7969977,656;1,50E+07;1,61E+07;9106689,676;1,86E+07;0,00E+00;2,20E+07;1,23E+07;1,42E+07;4,04E+07;1,92E+07;4,40E+07;1,72E+07;0;0,00E+00;3,15E+07;3,03E+07;2,88E+07;2,57E+07;1,31E+07;4,15E+07;2,43E+07;1,31E+07;1,44E+07
12;43,1;4,74;3,03E+09;3,11E+09;2,28E+08;4,12E+08;0,00E+00;0,00E+00;2,91E+09;2,87E+09;0,00E+00;2,33E+09;0,00E+00;2,54E+09;1,55E+09;3,08E+09;2,53E+09;1,98E+08;3,05E+09;2,63E+09;0,00E+00;0,00E+00;1,90E+09;0,00E+00;1,82E+09;0,00E+00;7,37E+08;2,67E+09;3,98E+09;3775511,177;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,14E+08;5,41E+09;3,19E+09;2,82E+08;2,95E+09
13;44,1;17,27;0,00E+00;0,00E+00;0,00E+00;0,00E+00;5051960,56;0,00E+00;5587978,697;0;0;3703717,501;0,00E+00;0,00E+00;4129017,002;5771565,909;5241213,663;0,00E+00;0,00E+00;0;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;4652410,562;4822113,113
14;55,1;18,65;2793525,925;2104211,872;2467947,87;2181975,079;4409802,084;3931076,112;3154306,724;2075127,663;4865201,964;2242001,974;3568008,733;2082637,525;3025961,741;5303449,737;2539449,552;1921251,444;3535315,014;1968672,85;4587240,256;953085,6366;6588206,402;8913952,26;1676282,42;6096806,655;1,00E+07;4,84E+07;1,34E+07;35709,08146;1479800,424;6124874,656;1,17E+07;2,10E+07;5231347,747;1,61E+07;3,38E+07;2,43E+07;3874720,233;5326813,463
19;43,1;4,83;0,00E+00;0,00E+00;0,00E+00;1,02E+09;0,00E+00;0,00E+00;0,00E+00;0,00E+00;1,13E+09;7,65E+07;9,82E+08;1,02E+09;1,26E+09;0,00E+00;5,46E+08;0,00E+00;1,09E+09;8,57E+07;4,77E+08;0,00E+00;7,33E+08;1,55E+09;0,00E+00;2,08E+09;0,00E+00;0,00E+00;1,42E+09;0;0,00E+00;0,00E+00;7,84E+08;2,50E+09;0,00E+00;1,79E+09;0,00E+00;0,00E+00;0,00E+00;6,64E+07
20;43,1;10,82;1280203,057;1740926,796;1742544,42;836806,837;1950462,301;1701411,991;1303226,682;769987,618;1905693,362;725858,5477;1534088,223;702558,2908;970032,3524;1910162,043;1022013,82;1523352,071;1973830,028;779448,8194;2726637,026;1924750,486;4336240,539;4043821,192;1127961,673;5859968,278;4508435,759;2,98E+07;7757397,942;1147,482884;2359388,92;4315525,156;9199813,235;1,37E+07;3365359,111;1782387,134;1,60E+07;1,46E+07;1643900,918;2358181,006
22;44,1;14,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00E+00;3079630,519;385977,949;0;3392413,579;0;0,00E+00;773328,835;0;228669,3049;974950,6867;860713,0733;0;0
23;41;10,88;143838,6502;31344,56754;393472,4905;428446,722;793181,3416;1268454,442;6524,460569;425297,8847;678262,1377;50,63980084;582548,5127;0,00E+00;0,00E+00;15831,80378;2017,191512;22317,95298;16187,49741;73764,76543;1407372,656;1213,787153;66106,3401;236267,3418;260,8335345;417653,986;511483,2264;0,00E+00;0,00E+00;453,9436136;0,00E+00;795564,2507;0,00E+00;5018424,895;7230,180333;3621422,551;2222622,933;8827392,286;15206,98608;19961,87365
24;126;12,12;195870,9994;130313,1176;965090,4911;144096,2814;55517,0543;1852682,148;240509,9717;126135,6129;325659,7528;125204,5702;7,33E+07;1,02E+08;1,73E+08;5,24E+07;5,16E+07;5,19E+07;1,21E+08;7,58E+07;3,99E+08;8,27E+07;4573780,706;3,04E+07;1,62E+08;1,04E+09;6,68E+07;0,00E+00;3,51E+08;8333,716436;108,8295259;392730,1753;540158,4503;316989,7358;108261,5364;587453,8492;905764,2147;200343,2019;8959,525931;26406,26718
26;71,1;11,87;36156,64718;32918,10626;40317,72363;25743,41001;47300,08534;48628,04986;36917,11476;28235,51685;49878,59563;6,25E+07;1,85E+08;3,14E+08;3,28E+08;6,10E+08;3,13E+08;1,62E+08;1,61E+08;3,42E+08;3434836,231;692901,5119;275086,0788;1927771,833;1970885,901;1,47E+07;762908,429;7460333,18;4536178,74;26002,29336;46099,29597;119818,8513;146501,3413;311834,5774;100357,8491;196583,0394;499296,9931;421509,1157;44341,58235;66413,4651
27;44,1;21,86;0;0;0;0;0;0;0;0,00E+00;0,00E+00;4365242,443;1608802,589;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3089329,264;2172861,086;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0;0;0;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0;0
28;49;4,05;1273763,315;2,01E+07;688354,7173;1254396,18;1651851,587;7892870,488;1674014,091;1282336,935;1251669,889;1386438,091;1,16E+07;2312484,183;1794156,896;1526021,992;974689,6526;2,83E+07;8945143,816;2655977,969;40366,3367;0;968534,5085;0;1270974,289;2,28E+07;1162561,199;1,18E+07;0,00E+00;0;0;2,86E+07;8262119,097;1,56E+07;543574,3244;3110908,534;1287000,916;1240588,665;0;0
29;49;4,7;9,38E+07;7,66E+07;1,10E+08;1,03E+08;9,69E+07;8,70E+07;1,12E+07;9,27E+07;7,96E+07;1,00E+08;5,07E+07;9,73E+07;9,93E+07;8,13E+07;1,04E+08;1,14E+08;5,05E+07;1,08E+08;7,13E+07;0,00E+00;8,64E+07;6,92E+07;9,66E+07;8,22E+07;0,00E+00;0,00E+00;6,28E+07;4102062,636;0,00E+00;4,37E+07;7,08E+07;3,07E+07;8,33E+07;0,00E+00;0,00E+00;0,00E+00;9,75E+07;9,68E+07
30;41;9,14;1591297,329;1176429,788;1594979,692;1372142,542;2288055,888;1208036,346;1121555,847;1275353,825;1484226,422;1838456,24;4397961,342;2396698,756;5333073,033;8468367,92;4674199,881;2274515,172;2,10E+07;3,22E+07;3397124,911;1,20E+07;4256217,46;5886056,77;2821327,6;1,19E+07;1,16E+07;1,75E+07;8142837,907;568729,3312;615223,4393;3235573,032;2566725,798;6664323,803;3289458,963;3568625,097;7863180,747;7245329,776;2137894,581;1721192,62
31;58,1;4,06;279228,3176;1,97E+07;129499,9602;266088,0337;736856,1326;7364240,903;133637,1872;428973,5809;637143,9815;342933,6664;1,10E+07;205787,1891;167291,4596;499090,7339;251606,1713;3,76E+07;6961232,373;1226140,904;533717,2817;0,00E+00;358002,9854;268560,634;206550,4724;2,99E+07;991455,3947;5,49E+07;538356,4604;0;0;4,90E+07;1,04E+07;2,74E+07;162351,259;5825236,728;1125786,746;1332860,815;0;0
33;44;12,11;0;0,00E+00;0;0;0;0;0;0;0;0;0,00E+00;3115457,598;1,07E+07;0;0;0,00E+00;5959043,347;0,00E+00;2,62E+07;0,00E+00;0,00E+00;0,00E+00;1,11E+07;6,40E+07;0,00E+00;0,00E+00;2,38E+07;0;0;2148070,775;1932168,123;0,00E+00;0,00E+00;2094959,676;0,00E+00;0,00E+00;0;0
34;55,1;14,1;4806986,991;4366303,28;4896652,379;3381527,501;6952828,706;6029635,202;4913128,822;3405633,42;7404176,326;3887754,633;5647441,361;4333812,642;4335809,173;7393043,014;5242556,781;4253760,643;7078689,943;3524939,493;1,16E+07;4065522,073;1,15E+07;1,46E+07;4901714,51;1,86E+07;1,57E+07;8,01E+07;2,12E+07;51823,24371;2803275,719;1,10E+07;1,62E+07;2,97E+07;8068512,868;1,99E+07;4,17E+07;3,05E+07;6221787,523;8431418,786
35;44;9,13;0;0,00E+00;0;0;0;0;0;0;0;0;0,00E+00;0;0;0;0;0,00E+00;0;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;1,50E+07;0,00E+00;0;0;0;4673283,143;3283731,278;1938385,173;0,00E+00;9795994,615;4987570,675;0;0
37;85,1;10,82;430504,0129;653848,2099;661186,183;254402,9323;665772,7981;530969,7094;411338,3081;233804,9059;602725,2028;213030,1171;501124,6964;213137,6964;308774,9889;635910,711;333786,0633;608438,3682;757434,2159;250194,5449;926979,6993;775971,9412;1257897,529;1410314,599;356809,8019;2423607,434;1671685,974;1,20E+07;3646802,45;59,49209871;1693905,843;1858484,633;1,32E+07;4016900,794;889905,0211;6187948,428;6676655,418;6265463,91;551560,4105;852041,5784
38;43,1;11,93;609935,8755;836657,1205;932301,7654;501354,1538;1051691,84;932956,3215;761705,7704;443442,3822;1006415,833;717507,2638;7,24E+07;977072,7786;1385670,485;2204287,364;1134066,136;1511208,183;1789151,645;1155886,201;2371812,005;973701,5708;2129290,142;2510994,088;618440,5039;5609671,614;2657999,013;1,96E+07;4061183,672;16366,61484;885066,5582;1967235,03;2200141,695;5660074,348;1449273,631;3230721,569;8169053,53;6774181,894;736702,6027;1078347,734
39;43,1;18,65;2688306,518;2129297,651;2423470,457;2070432,369;4225146,91;4072923,892;3148924,676;1934649,285;4722052,26;2074670,375;3426896,611;1962091,171;2898102,414;5105782,73;2444919,843;1934260,513;3492415,114;1869623,228;4512661,301;993044,6004;6458222,365;8887544,833;1662143,401;6159670,268;1,03E+07;5,03E+07;1,42E+07;31713,93166;1595146,956;6072021,56;1,08E+07;2,09E+07;5714515,203;1,49E+07;3,43E+07;2,57E+07;3783499,593;5296771,214
41;44,1;22,73;0;0;0;0;0;0;0;0;0;0;0,00E+00;0;0;0;0;0;0;0;0;0;0;0;0;949827,4822;1751977,579;3161380,734;3371541,039;0;0;0;1978046,754;0;0;2334903,868;0;0;0;0
42;43,1;4,63;3,40E+08;3,22E+08;2,29E+08;2,76E+08;2,81E+08;2,18E+08;2,19E+08;3,19E+08;1,62E+08;2,66E+08;3,68E+08;2,34E+08;2,37E+08;8,27E+07;1,61E+08;2,01E+08;1,51E+08;2,25E+08;1,83E+08;0,00E+00;3,10E+08;2,04E+08;3,90E+08;4,86E+08;1,22E+08;5,92E+09;1,80E+08;0;0,00E+00;4,26E+08;4,30E+08;4,19E+08;5,16E+08;1,76E+08;1,88E+09;1,64E+08;2,89E+08;3,14E+08
43;44,1;13,24;0;0;0;0;0;0;4935529,698;0;0;0;0,00E+00;0;3557705,424;4365619,118;3781167,505;0;0;3075003,67;0;0;0;0;0;0;0;0,00E+00;0;0;0;0;0;0;0;0;0;0;0;0
44;43,1;14,1;4867391,829;4720466,923;5105042,35;3383584,307;7068214,666;6291723,134;4992635,635;3295944,608;7362041,139;3702310,129;5692768,006;4556645,838;4406754,985;8766781,697;4184371,174;4462940,344;6402125,774;3479255,556;1,11E+07;4461428,132;1,20E+07;1,51E+07;5019471,934;1,75E+07;1,65E+07;8,39E+07;2,29E+07;46556,32837;3183145,654;1,16E+07;1,71E+07;3,16E+07;8400611,04;2,13E+07;4,67E+07;3,38E+07;6282306,401;8771852,345
46;44,1;10,58;0;0;0;0;0;0;0,00E+00;0,00E+00;0,00E+00;0;0,00E+00;0;1689119,101;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2981609,49;0,00E+00;0,00E+00;0,00E+00;1484604,454;6716143,749;0,00E+00;7571631,791;2718595,218;0;0;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0;0
47;55,1;18,65;2799118,624;2114364,004;2468128,348;2186648,769;4416734,898;4177955,18;3296464,256;2087852,386;4975709,031;2250273,209;3593686,381;2084160,974;2933329,358;5216648,062;2543012,176;1928119,799;3547522,671;1976286,527;4587240,256;953085,6366;6588206,402;8913952,26;1443305,907;6096806,655;1,00E+07;4,84E+07;1,35E+07;35798,80273;1480575,368;6119008,241;1,17E+07;2,10E+07;5769227,509;1,62E+07;3,39E+07;2,44E+07;4014143,22;5436914,117
48;93,1;21,81;1511,411451;373,9303623;1500,666743;2523,514767;601,0183662;12519,40903;4221,415473;2062,014215;8516,931461;227528,0518;1406140,205;682479,1212;2936787,032;3669345,753;1630259,335;622366,4784;2640943,797;1691710,573;25413,31951;93175,72907;31216,68784;39793,26016;2605,028957;6137,497844;28143,01832;71493,45276;50765,83053;682,664297;169,3688796;643,8751838;764,9729525;16433,63539;24575,97436;28978,19292;87720,40795;6680,424725;2760,236966;3171,613799
49;44,1;21,89;0;0;0;0;0;0;0;0;0;0;0;0;4268801,219;0;0;0;5966232,035;0;0;0;4488334,733;0,00E+00;0;0,00E+00;5320041,283;0,00E+00;0,00E+00;0;0;0,00E+00;0,00E+00;0,00E+00;0;0,00E+00;0,00E+00;0,00E+00;0;0
50;49;4,88;3,18E+07;2,78E+07;3,82E+07;3,34E+07;3,46E+07;3,11E+07;3,38E+07;3,04E+07;2,84E+07;3,45E+07;3,82E+07;3,09E+07;3,29E+07;3,04E+07;3,33E+07;3,72E+07;3,51E+07;3,49E+07;2,71E+07;0,00E+00;3,29E+07;2,59E+07;3,37E+07;3,23E+07;2,64E+07;2,18E+07;2,43E+07;0;0,00E+00;3,34E+07;2,83E+07;2,82E+07;3,14E+07;2,22E+07;2,06E+07;2,04E+07;3,44E+07;3,32E+07
51;93,1;10,58;1134,603632;397,6212662;5421,90161;268,1290835;504,3071556;4761,132435;5381,133073;9015,555193;1424,548311;117974,3423;880977,7286;419435,156;1525276,635;2382904,93;902427,1951;219374,6934;5230313,639;8770827,184;5,34E+08;8,72E+07;5,63E+07;1,62E+08;3,21E+08;9,78E+08;3,58E+07;1,05E+09;5,30E+08;581,2570133;3,121357599;496,3645201;12784,76628;839,4888657;6502,641533;6657,096677;65170,48069;33489,4889;652,4861237;213,209726
52;91,1;12,17;90110,04154;28648,26628;115735,5879;84692,62077;54822,37276;283052,9068;0,00E+00;29264,70525;108055,2057;264209,5002;4,15E+08;1,15E+08;8,61E+07;5,30E+07;1,53E+07;2,67E+08;3,66E+08;1,06E+08;2036901,459;203954,5265;406794,5159;677974,2456;0;2531515,773;808147,9254;5073969,546;1698520,435;45666,18134;21888,26677;190195,5421;134864,9951;428327,4179;236701,5398;268178,1349;2434878,411;509028,7867;33595,88651;35495,66569
53;92,1;14,2;11309,95459;3695,93195;7447,108984;5048,483553;14237,87119;102306,5662;8869,194197;7963,013001;155324,8746;346361,7027;34815,26833;339529,9927;73502,66781;3234206,139;2667692,81;12640,75139;1328553,02;44891,19617;377215,4174;7497,604453;33497,14721;72110,96937;249987,8304;907855,1101;282843,3069;2534170,715;359305,197;118,0906233;1841,510812;16092,91276;166258,2793;266411,6964;15372,99352;29287,49766;226732,9913;103859,4035;8328,443035;9306,646762
